name,ynb.growth,ynb.rank,old.plate,old.well,new.plate,new.well,vol
A04_61,16.1528909257342,441,A04,F1,BYxRM_eQTL_05,C4,5
A09_49,16.1530961375356,442,A09,E1,BYxRM_eQTL_05,H12,5
A03_62,16.1618555736844,443,A03,F2,BYxRM_eQTL_05,H6,5
A11_87,16.1630160663945,444,A11,H3,BYxRM_eQTL_05,A6,5
A05_55,16.1631937321538,445,A05,E7,BYxRM_eQTL_05,H9,5
A10_79,16.1764099461019,446,A10,G7,BYxRM_eQTL_05,F9,5
A09_05,16.1776219812606,447,A09,A5,BYxRM_eQTL_05,A1,5
A10_12,16.1843549944965,448,A10,A12,BYxRM_eQTL_05,E8,5
A04_45,16.1874972304245,449,A04,D9,BYxRM_eQTL_05,D12,5
A01_85,16.1888150609143,450,A01,H1,BYxRM_eQTL_05,C3,5
A10_07,16.1903926136811,451,A10,A7,BYxRM_eQTL_05,E2,5
A07_31,16.1914371055347,452,A07,C7,BYxRM_eQTL_05,G3,5
A06_30,16.1915933671246,453,A06,C6,BYxRM_eQTL_05,C11,5
A02_59,16.1923956267725,454,A02,E11,BYxRM_eQTL_05,C10,5
A03_12,16.1923967906175,455,A03,A12,BYxRM_eQTL_05,C2,5
A04_79,16.1957211442685,456,A04,G7,BYxRM_eQTL_05,A11,5
A09_43,16.1958612244297,457,A09,D7,BYxRM_eQTL_05,F1,5
A04_57,16.1960886079863,458,A04,E9,BYxRM_eQTL_05,D4,5
A05_80,16.1977461417555,459,A05,G8,BYxRM_eQTL_05,B10,5
A08_48,16.2121157064433,460,A08,D12,BYxRM_eQTL_05,B5,5
A08_79,16.212347142248,461,A08,G7,BYxRM_eQTL_05,H7,5
A02_62,16.2125748774551,462,A02,F2,BYxRM_eQTL_05,A4,5
A11_11,16.2143156939935,463,A11,A11,BYxRM_eQTL_05,H11,5
A01_08,16.2185082448238,464,A01,A8,BYxRM_eQTL_05,C9,5
A01_35,16.2186298995877,465,A01,C11,BYxRM_eQTL_05,F12,5
A10_30,16.2186321823743,466,A10,C6,BYxRM_eQTL_05,H3,5
A01_32,16.2309608471794,467,A01,C8,BYxRM_eQTL_05,G4,5
A05_53,16.2320585897275,468,A05,E5,BYxRM_eQTL_05,F5,5
A08_13,16.2402276632148,469,A08,B1,BYxRM_eQTL_05,D5,5
A05_16,16.245061363111,470,A05,B4,BYxRM_eQTL_05,D1,5
A01_82,16.2452360744999,471,A01,G10,BYxRM_eQTL_05,A5,5
A02_14,16.2455583716653,472,A02,B2,BYxRM_eQTL_05,E7,5
A10_29,16.2476139378367,473,A10,C5,BYxRM_eQTL_05,C8,5
A07_04,16.2536085951427,474,A07,A4,BYxRM_eQTL_05,C1,5
A08_46,16.2556207521525,475,A08,D10,BYxRM_eQTL_05,F2,5
A10_02,16.2557554778606,476,A10,A2,BYxRM_eQTL_05,F3,5
A04_75,16.2576439004494,477,A04,G3,BYxRM_eQTL_05,D8,5
A10_39,16.2581756478032,478,A10,D3,BYxRM_eQTL_05,B4,5
A05_41,16.2628220848096,479,A05,D5,BYxRM_eQTL_05,B9,5
A04_18,16.263900599465,480,A04,B6,BYxRM_eQTL_05,B2,5
